# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred  predicted_c  rate_c_s
16.020 34.71 31.4800 47.6 3.229 5.925 31.09 -0.0325
16.118 34.73 31.4800 47.6 3.248 5.945 31.09 -0.0323
16.219 34.75 31.4700 48.0 3.280 5.982 31.07 -0.0328
16.319 34.77 31.4700 48.0 3.294 5.996 31.08 -0.0323
16.419 34.79 31.4600 48.4 3.325 6.033 31.07 -0.0328
16.519 34.80 31.4500 48.8 3.358 6.073 31.05 -0.0333
16.618 34.82 31.4500 48.8 3.373 6.085 31.06 -0.0329
16.720 34.84 31.4600 48.8 3.387 6.096 31.07 -0.0325
16.818 34.86 31.4300 49.5 3.432 6.156 31.03 -0.0336
16.919 34.88 31.4300 49.6 3.453 6.178 31.03 -0.0335
17.021 34.90 31.4300 49.8 3.476 6.202 31.02 -0.0335
17.120 34.92 31.4300 49.8 3.494 6.219 31.03 -0.0333
17.220 34.94 31.4200 50.0 3.517 6.243 31.02 -0.0333
17.320 34.96 31.4400 49.8 3.524 6.244 31.04 -0.0325
17.421 34.98 31.4000 50.6 3.574 6.312 31.00 -0.0339
17.520 35.00 31.3900 51.1 3.608 6.354 30.98 -0.0345
17.619 35.02 31.4000 50.9 3.617 6.356 30.99 -0.0338
17.721 35.04 31.4000 51.1 3.641 6.381 30.99 -0.0338
17.820 35.06 31.4000 51.2 3.661 6.401 30.99 -0.0336
17.920 35.08 31.3700 51.9 3.704 6.456 30.96 -0.0347
18.021 35.10 31.3700 52.0 3.726 6.481 30.95 -0.0346
18.121 35.11 31.3700 52.1 3.747 6.501 30.95 -0.0345
18.221 35.13 31.3700 52.2 3.765 6.517 30.96 -0.0343
18.320 35.15 31.3600 52.6 3.796 6.554 30.94 -0.0347
18.422 35.17 31.3600 52.6 3.813 6.569 30.95 -0.0344
18.522 35.19 31.3400 53.1 3.850 6.614 30.92 -0.0351
18.621 35.21 31.3400 53.3 3.875 6.643 30.92 -0.0352
18.721 35.23 31.3300 53.5 3.899 6.668 30.91 -0.0352
18.821 35.25 31.3400 53.3 3.908 6.670 30.93 -0.0345
18.922 35.27 31.3200 53.9 3.947 6.719 30.90 -0.0353
19.022 35.29 31.3300 53.9 3.965 6.735 30.90 -0.0351
19.123 35.31 31.3200 54.2 3.992 6.764 30.90 -0.0353
19.222 35.33 31.3100 54.4 4.017 6.793 30.89 -0.0354
19.322 35.35 31.3000 54.7 4.045 6.824 30.88 -0.0356
19.422 35.37 31.2900 55.1 4.077 6.863 30.86 -0.0360
19.522 35.39 31.3000 55.0 4.091 6.871 30.87 -0.0356
19.622 35.41 31.2900 55.2 4.115 6.896 30.87 -0.0356
19.723 35.43 31.3000 55.1 4.127 6.904 30.88 -0.0351
19.821 35.45 31.2800 55.6 4.164 6.950 30.85 -0.0358
19.922 35.47 31.2800 55.7 4.185 6.968 30.86 -0.0356
20.023 35.49 31.2700 56.2 4.219 7.012 30.83 -0.0362
20.124 35.51 31.2600 56.5 4.246 7.041 30.82 -0.0364
20.223 35.53 31.2500 56.7 4.271 7.070 30.82 -0.0365
20.322 35.55 31.2500 56.9 4.295 7.093 30.81 -0.0365
20.424 35.57 31.2300 57.4 4.332 7.139 30.79 -0.0372
20.523 35.59 31.2500 57.1 4.337 7.135 30.81 -0.0363
20.623 35.60 31.2300 57.7 4.377 7.185 30.78 -0.0371
20.723 35.62 31.2200 57.8 4.400 7.208 30.78 -0.0371
20.823 35.64 31.2200 58.1 4.425 7.237 30.77 -0.0372
20.923 35.66 31.2200 58.0 4.440 7.246 30.78 -0.0367
21.022 35.68 31.2300 57.9 4.452 7.252 30.80 -0.0361
21.124 35.70 31.2200 58.4 4.487 7.293 30.78 -0.0367
21.225 35.72 31.2100 58.7 4.515 7.327 30.76 -0.0370
21.323 35.74 31.1900 59.1 4.549 7.366 30.74 -0.0375
21.424 35.76 31.2000 59.0 4.560 7.371 30.76 -0.0369
21.524 35.78 31.2100 58.8 4.570 7.375 30.78 -0.0362
21.625 35.80 31.1800 59.6 4.619 7.437 30.73 -0.0375
21.724 35.82 31.1800 59.8 4.644 7.465 30.73 -0.0376
21.823 35.84 31.1900 59.6 4.652 7.465 30.75 -0.0368
21.925 35.86 31.1600 60.4 4.699 7.525 30.71 -0.0379
22.024 35.88 31.1800 59.9 4.698 7.511 30.74 -0.0367
22.125 35.90 31.1700 60.4 4.733 7.553 30.72 -0.0373
22.225 35.92 31.1600 60.8 4.764 7.590 30.70 -0.0377
22.325 35.94 31.1400 61.2 4.801 7.634 30.68 -0.0383
22.426 35.96 31.1500 61.0 4.809 7.632 30.70 -0.0376
22.524 35.98 31.1400 61.5 4.843 7.676 30.68 -0.0381
22.625 36.00 31.1500 61.2 4.848 7.669 30.71 -0.0371
22.726 36.02 31.1400 61.6 4.882 7.709 30.69 -0.0377
22.824 36.04 31.1400 61.7 4.901 7.726 30.69 -0.0375
22.925 36.06 31.1400 61.7 4.917 7.739 30.70 -0.0371
23.025 36.08 31.1300 62.2 4.953 7.783 30.67 -0.0377
23.127 36.10 31.1200 62.3 4.974 7.803 30.67 -0.0376
23.226 36.12 31.0900 63.2 5.027 7.873 30.62 -0.0390
23.325 36.14 31.1000 63.0 5.034 7.873 30.65 -0.0382
23.427 36.16 31.1000 63.3 5.063 7.905 30.63 -0.0385
23.525 36.18 31.1200 62.8 5.059 7.885 30.67 -0.0371
23.626 36.20 31.1100 63.2 5.092 7.923 30.66 -0.0376
23.726 36.22 31.0800 64.0 5.142 7.989 30.61 -0.0389
23.826 36.24 31.0800 63.9 5.155 7.997 30.62 -0.0384
23.926 36.26 31.0800 64.1 5.180 8.022 30.62 -0.0384
24.025 36.28 31.0700 64.3 5.203 8.045 30.61 -0.0384
24.128 36.30 31.0600 64.7 5.236 8.082 30.60 -0.0388
24.228 36.32 31.0500 65.0 5.265 8.118 30.58 -0.0391
24.326 36.34 31.0500 65.1 5.286 8.137 30.58 -0.0390
24.427 36.36 31.0600 64.9 5.294 8.136 30.60 -0.0382
24.527 36.38 31.0400 65.4 5.332 8.181 30.58 -0.0389
24.627 36.40 31.0400 65.8 5.361 8.217 30.57 -0.0392
24.727 36.42 31.0500 65.5 5.370 8.214 30.59 -0.0384
24.827 36.44 31.0400 65.9 5.400 8.250 30.57 -0.0387
24.928 36.46 31.0200 66.5 5.441 8.301 30.54 -0.0396
25.026 36.48 31.0300 66.2 5.446 8.296 30.57 -0.0387
25.128 36.50 31.0200 66.5 5.475 8.326 30.55 -0.0389
25.229 36.52 31.0000 67.2 5.519 8.383 30.52 -0.0399
25.327 36.54 31.0000 67.1 5.532 8.390 30.53 -0.0394
25.428 36.56 31.0000 67.3 5.557 8.416 30.53 -0.0395
25.528 36.58 30.9800 67.8 5.593 8.461 30.50 -0.0401
25.629 36.60 30.9700 68.2 5.626 8.499 30.48 -0.0405
25.728 36.62 30.9500 68.7 5.663 8.544 30.46 -0.0411
25.827 36.64 31.0000 67.7 5.640 8.494 30.53 -0.0388
25.928 36.66 30.9700 68.3 5.681 8.544 30.50 -0.0397
26.028 36.68 30.9600 68.8 5.715 8.586 30.48 -0.0402
26.128 36.69 30.9600 68.8 5.735 8.603 30.48 -0.0400
26.229 36.71 30.9500 69.2 5.766 8.638 30.47 -0.0403
26.329 36.73 30.9400 69.5 5.794 8.668 30.45 -0.0405
26.429 36.75 30.9600 69.2 5.799 8.662 30.48 -0.0396
26.528 36.77 30.9600 69.1 5.814 8.672 30.49 -0.0392
26.629 36.79 30.9300 70.0 5.864 8.737 30.45 -0.0405
26.730 36.81 30.9500 69.6 5.867 8.728 30.47 -0.0394
26.828 36.83 30.9300 70.3 5.908 8.782 30.44 -0.0403
26.929 36.85 30.9300 70.2 5.923 8.791 30.45 -0.0398
27.029 36.87 30.9200 70.5 5.954 8.826 30.44 -0.0402
27.129 36.89 30.9100 70.9 5.983 8.858 30.43 -0.0404
27.230 36.91 30.9200 70.7 5.994 8.862 30.44 -0.0398
27.329 36.93 30.9200 70.9 6.017 8.885 30.44 -0.0398
27.431 36.95 30.9100 71.2 6.048 8.919 30.42 -0.0401
27.529 36.97 30.9100 71.3 6.066 8.936 30.43 -0.0398
27.630 36.99 30.9200 71.1 6.076 8.936 30.45 -0.0391
27.731 37.01 30.9000 71.7 6.117 8.988 30.42 -0.0399
27.830 37.03 30.8800 72.2 6.153 9.030 30.39 -0.0406
27.930 37.05 30.8600 72.7 6.190 9.077 30.37 -0.0412
28.029 37.07 30.8700 72.7 6.205 9.087 30.38 -0.0408
28.131 37.09 30.8800 72.4 6.212 9.081 30.40 -0.0399
28.231 37.11 30.8500 73.3 6.262 9.149 30.36 -0.0412
28.331 37.13 30.8600 73.2 6.276 9.158 30.37 -0.0407
28.432 37.15 30.8600 73.3 6.297 9.176 30.37 -0.0406
28.530 37.17 30.8500 73.5 6.323 9.203 30.36 -0.0407
28.632 37.19 30.8400 73.9 6.355 9.240 30.35 -0.0410
28.731 37.21 30.8400 74.0 6.376 9.259 30.35 -0.0409
28.831 37.23 30.8300 74.3 6.403 9.288 30.34 -0.0411
28.931 37.25 30.8300 74.3 6.419 9.300 30.35 -0.0407
29.031 37.27 30.8300 74.3 6.439 9.317 30.35 -0.0404
29.131 37.29 30.8200 74.8 6.474 9.361 30.33 -0.0410
29.231 37.31 30.8100 75.0 6.498 9.385 30.32 -0.0410
29.333 37.33 30.8300 74.8 6.507 9.384 30.34 -0.0402
29.433 37.35 30.8000 75.5 6.551 9.441 30.31 -0.0412
29.531 37.37 30.8100 75.3 6.560 9.440 30.33 -0.0405
29.632 37.39 30.7900 75.9 6.600 9.491 30.30 -0.0413
29.732 37.41 30.8000 75.8 6.614 9.499 30.31 -0.0408
29.832 37.43 30.7900 76.2 6.644 9.533 30.29 -0.0411
29.932 37.45 30.7800 76.5 6.673 9.565 30.28 -0.0414
30.031 37.47 30.7700 76.8 6.701 9.594 30.27 -0.0415
30.133 37.49 30.7800 76.6 6.711 9.597 30.29 -0.0408
30.232 37.51 30.7700 76.9 6.742 9.631 30.28 -0.0412
30.333 37.53 30.7700 77.0 6.761 9.647 30.28 -0.0409
30.434 37.55 30.7700 77.0 6.777 9.659 30.29 -0.0405
30.533 37.57 30.7500 77.6 6.817 9.708 30.26 -0.0413
30.633 37.59 30.7700 77.2 6.821 9.699 30.29 -0.0403
30.732 37.61 30.7400 78.0 6.869 9.762 30.25 -0.0415
30.834 37.63 30.7500 78.1 6.887 9.776 30.25 -0.0412
30.934 37.65 30.7500 78.1 6.906 9.792 30.25 -0.0410
31.032 37.67 30.7600 78.0 6.916 9.793 30.27 -0.0402
31.133 37.69 30.7400 78.4 6.949 9.833 30.25 -0.0407
31.233 37.71 30.7500 78.2 6.960 9.835 30.27 -0.0400
31.335 37.73 30.7300 78.9 7.003 9.890 30.24 -0.0410
31.434 37.75 30.7200 79.1 7.029 9.917 30.23 -0.0411
31.533 37.77 30.7100 79.6 7.064 9.959 30.21 -0.0417
31.635 37.79 30.7000 80.0 7.095 9.994 30.19 -0.0420
31.733 37.81 30.7100 79.7 7.100 9.987 30.22 -0.0410
31.834 37.83 30.7200 79.5 7.109 9.988 30.24 -0.0403
31.934 37.85 30.6900 80.3 7.160 10.055 30.19 -0.0416
32.034 37.87 30.7000 80.1 7.167 10.051 30.22 -0.0408
32.134 37.89 30.6800 80.8 7.210 10.106 30.18 -0.0417
32.233 37.91 30.6900 80.6 7.220 10.108 30.20 -0.0410
32.336 37.93 30.6800 80.8 7.247 10.135 30.19 -0.0411
32.435 37.95 30.6900 80.7 7.258 10.139 30.21 -0.0405
32.534 37.97 30.6900 80.9 7.281 10.163 30.21 -0.0404
32.635 37.99 30.6600 81.7 7.329 10.226 30.16 -0.0417
32.735 38.01 30.6600 81.7 7.346 10.240 30.17 -0.0413
32.835 38.03 30.6700 81.7 7.365 10.253 30.17 -0.0410
32.935 38.05 30.6500 82.4 7.406 10.306 30.14 -0.0419
33.034 38.07 30.6600 82.1 7.410 10.298 30.17 -0.0409
33.136 38.09 30.6800 81.8 7.416 10.293 30.20 -0.0400
33.234 38.11 30.6400 82.8 7.473 10.368 30.14 -0.0416
33.336 38.13 30.6300 83.1 7.500 10.398 30.13 -0.0418
33.437 38.15 30.6400 83.0 7.514 10.406 30.14 -0.0412
33.535 38.17 30.6200 83.5 7.548 10.446 30.12 -0.0418
33.636 38.19 30.6300 83.3 7.559 10.451 30.14 -0.0411
33.735 38.21 30.6200 83.7 7.589 10.483 30.13 -0.0414
33.837 38.23 30.6400 83.3 7.591 10.472 30.16 -0.0403
33.936 38.25 30.6200 84.0 7.635 10.528 30.12 -0.0413
34.035 38.27 30.6100 84.1 7.657 10.549 30.12 -0.0412
34.137 38.29 30.6200 84.1 7.674 10.561 30.13 -0.0408
34.236 38.31 30.6200 84.1 7.690 10.573 30.14 -0.0404
34.336 38.33 30.6300 84.0 7.703 10.578 30.15 -0.0399
34.437 38.35 30.6100 84.5 7.738 10.621 30.13 -0.0404
34.537 38.37 30.6100 84.6 7.759 10.640 30.13 -0.0403
34.637 38.39 30.6100 84.8 7.785 10.667 30.12 -0.0404
34.736 38.41 30.6100 84.8 7.799 10.676 30.13 -0.0399
34.837 38.43 30.5900 85.5 7.842 10.730 30.10 -0.0409
