# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred  predicted_c  rate_c_s
42.410 60.00 61.5600 0.0 -1.566 -3.466 63.47 0.1589
42.511 60.00 61.5700 0.0 -1.569 -3.391 63.40 0.1525
42.611 60.00 61.5900 0.0 -1.595 -3.486 63.49 0.1582
42.710 60.00 61.6000 0.0 -1.600 -3.427 63.43 0.1528
42.810 60.00 61.6000 0.0 -1.605 -3.372 63.38 0.1478
42.909 60.00 61.6300 0.0 -1.632 -3.470 63.47 0.1538
43.009 60.00 61.6500 0.0 -1.648 -3.494 63.50 0.1544
43.110 60.00 61.6500 0.0 -1.657 -3.464 63.47 0.1511
43.208 60.00 61.6800 0.0 -1.680 -3.534 63.54 0.1551
43.310 60.00 61.6700 0.0 -1.677 -3.419 63.42 0.1458
43.409 60.00 61.7000 0.0 -1.706 -3.539 63.54 0.1531
43.509 60.00 61.7200 0.0 -1.723 -3.563 63.57 0.1538
43.610 60.00 61.7100 0.0 -1.707 -3.361 63.36 0.1383
43.708 60.00 61.7400 0.0 -1.743 -3.526 63.53 0.1492
43.810 60.00 61.7500 0.0 -1.756 -3.531 63.53 0.1483
43.908 60.00 61.7700 0.0 -1.769 -3.530 63.53 0.1472
44.010 60.00 61.7800 0.0 -1.779 -3.517 63.52 0.1452
44.109 60.00 61.7900 0.0 -1.792 -3.523 63.53 0.1446
44.209 60.00 61.7900 0.0 -1.796 -3.463 63.47 0.1393
44.309 60.00 61.8000 0.0 -1.800 -3.404 63.41 0.1340
44.409 60.00 61.8100 0.0 -1.810 -3.394 63.40 0.1325
44.510 60.00 61.8300 0.0 -1.836 -3.497 63.50 0.1389
44.610 60.00 61.8300 0.0 -1.831 -3.381 63.38 0.1296
44.709 60.00 61.8500 0.0 -1.854 -3.465 63.47 0.1346
44.810 60.00 61.8500 0.0 -1.856 -3.395 63.40 0.1286
44.908 60.00 61.8800 0.0 -1.879 -3.478 63.48 0.1337
45.010 60.00 61.8800 0.0 -1.884 -3.441 63.44 0.1299
45.109 60.00 61.9000 0.0 -1.902 -3.488 63.49 0.1325
45.209 60.00 61.9100 0.0 -1.914 -3.489 63.49 0.1315
45.310 60.00 61.9300 0.0 -1.929 -3.515 63.52 0.1325
45.409 60.00 61.9200 0.0 -1.920 -3.373 63.37 0.1213
45.510 60.00 61.9500 0.0 -1.947 -3.488 63.49 0.1288
45.610 60.00 61.9500 0.0 -1.956 -3.478 63.48 0.1271
45.709 60.00 61.9600 0.0 -1.964 -3.456 63.46 0.1247
45.810 60.00 61.9700 0.0 -1.974 -3.450 63.45 0.1233
45.909 60.00 61.9700 0.0 -1.973 -3.369 63.37 0.1165
46.010 60.00 62.0000 0.0 -2.000 -3.490 63.49 0.1245
46.110 60.00 62.0000 0.0 -2.005 -3.449 63.45 0.1206
46.209 60.00 62.0200 0.0 -2.020 -3.484 63.49 0.1224
46.310 60.00 62.0300 0.0 -2.033 -3.502 63.50 0.1226
46.408 60.00 62.0200 0.0 -2.024 -3.365 63.37 0.1121
46.510 60.00 62.0500 0.0 -2.049 -3.476 63.48 0.1191
46.609 60.00 62.0600 0.0 -2.058 -3.469 63.47 0.1177
46.709 60.00 62.0500 0.0 -2.055 -3.375 63.38 0.1102
46.809 60.00 62.0800 0.0 -2.079 -3.479 63.48 0.1168
46.909 60.00 62.0700 0.0 -2.071 -3.351 63.35 0.1068
47.009 60.00 62.1000 0.0 -2.097 -3.466 63.47 0.1143
47.110 60.00 62.1000 0.0 -2.103 -3.439 63.44 0.1115
47.208 60.00 62.1100 0.0 -2.113 -3.445 63.45 0.1112
47.310 60.00 62.1200 0.0 -2.122 -3.439 63.44 0.1100
47.409 60.00 62.1300 0.0 -2.128 -3.420 63.42 0.1079
47.509 60.00 62.1500 0.0 -2.149 -3.497 63.50 0.1125
47.610 60.00 62.1600 0.0 -2.162 -3.523 63.52 0.1136
47.708 60.00 62.1700 0.0 -2.170 -3.510 63.51 0.1119
47.810 60.00 62.1700 0.0 -2.169 -3.440 63.44 0.1061
0.108 62.33 62.3300 0.0 -0.006 -0.105 62.34 0.0003
0.210 62.33 62.3200 0.0 0.008 -0.126 62.31 -0.0005
0.310 62.33 62.3600 0.0 -0.031 -0.233 62.37 0.0014
0.409 62.32 62.3600 0.0 -0.033 -0.281 62.37 0.0013
0.509 62.32 62.3700 0.0 -0.047 -0.344 62.39 0.0019
0.608 62.32 62.3800 0.0 -0.058 -0.403 62.40 0.0023
0.710 62.32 62.3900 0.0 -0.071 -0.464 62.42 0.0028
0.810 62.31 62.3900 0.0 -0.081 -0.517 62.43 0.0031
0.909 62.31 62.3800 0.0 -0.070 -0.538 62.41 0.0024
1.009 62.31 62.4100 0.0 -0.103 -0.628 62.45 0.0038
1.109 62.30 62.4200 0.0 -0.114 -0.682 62.47 0.0042
1.209 62.30 62.4200 0.0 -0.125 -0.732 62.47 0.0044
1.310 62.29 62.4300 0.0 -0.136 -0.784 62.48 0.0047
1.408 62.29 62.4200 0.0 -0.138 -0.820 62.48 0.0046
1.510 62.28 62.4400 0.0 -0.163 -0.893 62.51 0.0055
1.608 62.27 62.4400 0.0 -0.167 -0.930 62.51 0.0054
1.710 62.27 62.4600 0.0 -0.192 -1.000 62.54 0.0063
1.809 62.26 62.4700 0.0 -0.206 -1.051 62.55 0.0067
1.909 62.26 62.4800 0.0 -0.224 -1.107 62.57 0.0072
2.009 62.25 62.4900 0.0 -0.242 -1.165 62.58 0.0077
2.109 62.24 62.4800 0.0 -0.237 -1.183 62.56 0.0070
2.209 62.23 62.5000 0.0 -0.270 -1.261 62.60 0.0083
2.310 62.23 62.5000 0.0 -0.272 -1.291 62.59 0.0080
2.409 62.22 62.5200 0.0 -0.301 -1.360 62.63 0.0090
2.510 62.21 62.5200 0.0 -0.308 -1.396 62.63 0.0089
2.608 62.20 62.5200 0.0 -0.315 -1.429 62.62 0.0088
2.710 62.19 62.5200 0.0 -0.329 -1.474 62.63 0.0090
2.809 62.18 62.5400 0.0 -0.356 -1.537 62.66 0.0098
2.909 62.18 62.5400 0.0 -0.362 -1.569 62.65 0.0097
3.009 62.17 62.5600 0.0 -0.391 -1.634 62.68 0.0106
3.109 62.16 62.5700 0.0 -0.413 -1.689 62.70 0.0112
3.210 62.15 62.5600 0.0 -0.418 -1.718 62.70 0.0109
3.310 62.14 62.5700 0.0 -0.429 -1.753 62.70 0.0109
3.409 62.13 62.5900 0.0 -0.463 -1.823 62.73 0.0120
3.510 62.12 62.5800 0.0 -0.462 -1.839 62.72 0.0114
3.609 62.11 62.5800 0.0 -0.479 -1.884 62.72 0.0117
3.710 62.09 62.6100 0.0 -0.515 -1.956 62.76 0.0129
3.810 62.08 62.6200 0.0 -0.537 -2.005 62.78 0.0133
3.909 62.07 62.6000 0.0 -0.528 -2.005 62.75 0.0123
4.010 62.06 62.6200 0.0 -0.563 -2.077 62.79 0.0134
4.109 62.05 62.6300 0.0 -0.581 -2.117 62.79 0.0136
4.210 62.04 62.6400 0.0 -0.602 -2.163 62.81 0.0141
4.310 62.03 62.6400 0.0 -0.610 -2.189 62.80 0.0138
4.409 62.01 62.6500 0.0 -0.636 -2.243 62.82 0.0145
4.510 62.00 62.6600 0.0 -0.661 -2.293 62.84 0.0150
4.608 61.99 62.6500 0.0 -0.660 -2.303 62.82 0.0143
4.710 61.98 62.6800 0.0 -0.698 -2.373 62.86 0.0155
4.809 61.97 62.6800 0.0 -0.714 -2.407 62.87 0.0156
4.909 61.95 62.6700 0.0 -0.719 -2.426 62.85 0.0151
5.009 61.94 62.6800 0.0 -0.737 -2.463 62.86 0.0153
5.109 61.93 62.7100 0.0 -0.780 -2.540 62.91 0.0167
5.209 61.91 62.7000 0.0 -0.788 -2.561 62.90 0.0164
5.310 61.90 62.7100 0.0 -0.812 -2.609 62.92 0.0168
5.408 61.89 62.7200 0.0 -0.836 -2.654 62.93 0.0172
5.510 61.87 62.7100 0.0 -0.836 -2.660 62.91 0.0165
5.608 61.86 62.7300 0.0 -0.873 -2.726 62.94 0.0176
5.710 61.85 62.7400 0.0 -0.897 -2.768 62.96 0.0180
5.810 61.83 62.7500 0.0 -0.915 -2.802 62.96 0.0181
5.909 61.82 62.7400 0.0 -0.922 -2.819 62.95 0.0177
6.010 61.80 62.7400 0.0 -0.935 -2.845 62.95 0.0175
6.109 61.79 62.7600 0.0 -0.974 -2.912 62.99 0.0187
6.210 61.78 62.7500 0.0 -0.978 -2.923 62.97 0.0181
6.310 61.76 62.7700 0.0 -1.011 -2.978 63.00 0.0189
6.409 61.75 62.7700 0.0 -1.024 -3.002 62.99 0.0187
6.509 61.73 62.7900 0.0 -1.058 -3.061 63.02 0.0196
6.609 61.72 62.7800 0.0 -1.065 -3.074 63.01 0.0191
6.709 61.70 62.8000 0.0 -1.097 -3.128 63.04 0.0199
6.810 61.69 62.8000 0.0 -1.112 -3.154 63.04 0.0198
6.908 61.67 62.8200 0.0 -1.144 -3.207 63.06 0.0205
7.010 61.66 62.8200 0.0 -1.159 -3.232 63.06 0.0204
7.108 61.64 62.8100 0.0 -1.172 -3.253 63.06 0.0202
7.210 61.63 62.8200 0.0 -1.192 -3.286 63.06 0.0203
7.309 61.61 62.8200 0.0 -1.213 -3.321 63.07 0.0205
7.409 61.59 62.8400 0.0 -1.246 -3.374 63.10 0.0212
7.509 61.58 62.8300 0.0 -1.249 -3.380 63.07 0.0205
7.609 61.56 62.8500 0.0 -1.287 -3.437 63.11 0.0215
7.709 61.55 62.8500 0.0 -1.303 -3.463 63.11 0.0214
7.810 61.53 62.8500 0.0 -1.318 -3.487 63.10 0.0213
7.908 61.52 62.8700 0.0 -1.353 -3.541 63.13 0.0221
8.010 61.50 62.8600 0.0 -1.359 -3.550 63.12 0.0215
8.108 61.48 62.8600 0.0 -1.373 -3.570 63.11 0.0213
8.210 61.47 62.8800 0.0 -1.409 -3.625 63.14 0.0221
8.310 61.45 62.8800 0.0 -1.434 -3.665 63.15 0.0225
8.409 61.43 62.8900 0.0 -1.454 -3.695 63.16 0.0225
8.510 61.42 62.8700 0.0 -1.457 -3.696 63.14 0.0218
8.608 61.40 62.9000 0.0 -1.497 -3.756 63.17 0.0228
8.710 61.38 62.8900 0.0 -1.504 -3.765 63.15 0.0222
8.809 61.37 62.9000 0.0 -1.533 -3.807 63.17 0.0227
8.909 61.35 62.9000 0.0 -1.553 -3.836 63.18 0.0228
9.009 61.33 62.8900 0.0 -1.561 -3.846 63.16 0.0222
9.109 61.32 62.9200 0.0 -1.601 -3.906 63.20 0.0232
9.209 61.30 62.9200 0.0 -1.621 -3.934 63.20 0.0233
9.310 61.28 62.9300 0.0 -1.644 -3.967 63.21 0.0235
9.408 61.27 62.9300 0.0 -1.662 -3.991 63.21 0.0234
9.510 61.25 62.9400 0.0 -1.695 -4.039 63.23 0.0241
9.608 61.23 62.9200 0.0 -1.692 -4.029 63.20 0.0230
9.710 61.21 62.9400 0.0 -1.724 -4.076 63.22 0.0236
9.809 61.20 62.9500 0.0 -1.749 -4.111 63.23 0.0238
9.909 61.18 62.9300 0.0 -1.753 -4.112 63.21 0.0231
10.009 61.16 62.9400 0.0 -1.774 -4.139 63.21 0.0231
10.109 61.14 62.9600 0.0 -1.812 -4.195 63.25 0.0240
10.210 61.13 62.9600 0.0 -1.829 -4.215 63.24 0.0239
10.310 61.11 62.9500 0.0 -1.836 -4.221 63.22 0.0232
10.408 61.09 62.9500 0.0 -1.857 -4.248 63.23 0.0233
10.510 61.07 62.9800 0.0 -1.901 -4.314 63.27 0.0245
10.609 61.06 62.9700 0.0 -1.915 -4.329 63.26 0.0242
10.710 61.04 62.9700 0.0 -1.934 -4.353 63.26 0.0242
