# time_s  setpoint_c  celsius  duty_pct  err_real  err_pred  predicted_c  rate_c_s
107.898 50.81 47.9500 13.6 2.862 2.984 50.22 0.1898
107.999 50.83 47.9600 13.7 2.865 2.990 50.24 0.1895
108.098 50.85 48.0000 13.1 2.844 2.936 50.31 0.1923
108.198 50.87 48.0000 13.7 2.867 2.991 50.28 0.1896
108.298 50.89 48.0400 13.3 2.850 2.948 50.34 0.1918
108.398 50.91 48.0300 13.9 2.874 3.008 50.30 0.1889
108.498 50.93 48.0700 13.6 2.862 2.974 50.35 0.1906
108.598 50.95 48.0800 13.8 2.873 3.001 50.35 0.1893
108.696 50.97 48.1000 13.8 2.870 2.993 50.38 0.1898
108.798 50.99 48.1100 14.1 2.883 3.024 50.36 0.1883
108.897 51.01 48.1200 14.3 2.892 3.044 50.36 0.1873
108.998 51.03 48.1300 14.4 2.899 3.059 50.37 0.1867
109.098 51.05 48.1600 14.2 2.890 3.035 50.41 0.1879
109.197 51.07 48.1700 14.4 2.898 3.053 50.41 0.1870
109.298 51.09 48.1900 14.4 2.898 3.051 50.44 0.1873
109.396 51.11 48.2100 14.3 2.894 3.040 50.47 0.1879
109.498 51.13 48.2200 14.5 2.905 3.065 50.46 0.1867
109.597 51.15 48.2700 13.9 2.880 3.000 50.55 0.1900
109.697 51.17 48.2600 14.6 2.909 3.071 50.50 0.1865
109.797 51.19 48.2400 15.6 2.948 3.166 50.42 0.1818
109.897 51.21 48.3000 14.6 2.909 3.067 50.54 0.1868
109.998 51.23 48.3100 14.8 2.917 3.085 50.54 0.1860
110.098 51.25 48.3200 15.0 2.928 3.110 50.54 0.1848
110.197 51.27 48.3900 13.7 2.878 2.982 50.69 0.1913
110.298 51.29 48.4100 13.9 2.883 2.994 50.69 0.1908
110.397 51.31 48.3800 15.1 2.932 3.115 50.59 0.1847
110.497 51.33 48.4000 15.1 2.932 3.114 50.61 0.1849
110.598 51.35 48.4000 15.5 2.949 3.153 50.60 0.1830
110.696 51.37 48.4300 15.2 2.936 3.118 50.65 0.1848
110.798 51.39 48.4400 15.5 2.949 3.149 50.64 0.1833
110.896 51.41 48.4200 16.3 2.984 3.233 50.58 0.1793
110.998 51.43 48.4700 15.5 2.954 3.154 50.67 0.1833
111.097 51.45 48.4900 15.6 2.958 3.163 50.69 0.1829
111.197 51.47 48.5200 15.4 2.952 3.145 50.72 0.1839
111.298 51.49 48.5300 15.6 2.958 3.157 50.73 0.1834
111.397 51.51 48.5500 15.7 2.961 3.164 50.74 0.1831
111.498 51.53 48.5700 15.7 2.963 3.166 50.76 0.1831
111.597 51.55 48.5800 15.7 2.966 3.171 50.78 0.1829
111.697 51.57 48.6100 15.4 2.955 3.140 50.83 0.1846
111.797 51.59 48.6300 15.6 2.962 3.154 50.83 0.1839
111.897 51.61 48.6500 15.6 2.962 3.152 50.86 0.1841
111.997 51.63 48.6500 15.9 2.976 3.185 50.84 0.1826
112.099 51.65 48.6800 15.8 2.971 3.169 50.88 0.1834
112.197 51.67 48.6900 15.8 2.975 3.178 50.89 0.1831
112.298 51.69 48.7200 15.8 2.972 3.168 50.92 0.1836
112.396 51.71 48.7300 16.0 2.983 3.194 50.91 0.1824
112.498 51.73 48.7500 15.9 2.978 3.177 50.95 0.1833
112.597 51.75 48.7700 16.0 2.983 3.187 50.96 0.1830
112.696 51.77 48.7800 16.2 2.992 3.208 50.96 0.1820
112.796 51.79 48.8000 16.1 2.988 3.196 50.99 0.1827
112.896 51.81 48.8200 16.1 2.989 3.196 51.01 0.1828
112.997 51.83 48.8400 16.1 2.993 3.202 51.03 0.1826
113.096 51.85 48.8500 16.1 2.994 3.203 51.04 0.1826
113.196 51.87 48.8700 16.2 2.997 3.208 51.06 0.1824
113.296 51.89 48.8900 16.2 2.999 3.210 51.08 0.1824
113.396 51.91 48.9000 16.4 3.009 3.232 51.08 0.1814
113.496 51.93 48.9300 16.2 2.999 3.203 51.13 0.1829
113.597 51.95 48.9400 16.4 3.010 3.230 51.12 0.1817
113.696 51.97 48.9600 16.4 3.008 3.222 51.15 0.1822
113.797 51.99 48.9700 16.6 3.017 3.241 51.15 0.1813
113.896 52.01 48.9800 16.7 3.024 3.257 51.15 0.1806
113.996 52.03 49.0100 16.5 3.016 3.233 51.20 0.1819
114.097 52.05 49.0200 16.8 3.030 3.266 51.18 0.1804
114.195 52.07 49.0500 16.5 3.019 3.234 51.23 0.1820
114.297 52.09 49.0700 16.6 3.021 3.237 51.25 0.1820
114.395 52.11 49.0900 16.6 3.022 3.237 51.27 0.1821
114.497 52.13 49.1000 16.7 3.029 3.251 51.28 0.1815
114.597 52.15 49.1100 16.8 3.034 3.262 51.29 0.1810
114.696 52.17 49.1300 16.9 3.039 3.271 51.30 0.1807
114.797 52.19 49.1500 16.8 3.034 3.255 51.33 0.1815
114.896 52.21 49.1800 16.7 3.032 3.246 51.36 0.1821
114.997 52.23 49.1900 16.9 3.041 3.269 51.36 0.1810
115.096 52.25 49.2100 16.8 3.037 3.256 51.39 0.1818
115.196 52.27 49.2300 16.7 3.034 3.244 51.42 0.1825
115.296 52.29 49.2600 16.6 3.033 3.239 51.45 0.1828
115.396 52.31 49.2800 16.6 3.032 3.234 51.47 0.1832
115.497 52.33 49.3000 16.6 3.033 3.233 51.50 0.1833
115.597 52.35 49.3200 16.5 3.031 3.228 51.52 0.1836
115.696 52.37 49.3200 17.0 3.052 3.278 51.49 0.1812
115.796 52.39 49.3400 16.9 3.048 3.264 51.52 0.1820
115.896 52.41 49.3600 16.9 3.049 3.263 51.55 0.1821
115.996 52.43 49.3900 16.7 3.041 3.242 51.59 0.1833
116.097 52.45 49.4400 15.8 3.008 3.156 51.69 0.1876
116.195 52.47 49.4200 16.7 3.044 3.246 51.62 0.1832
116.297 52.49 49.4400 16.9 3.052 3.262 51.63 0.1825
116.396 52.51 49.4700 16.6 3.042 3.235 51.67 0.1839
116.497 52.53 49.4800 16.8 3.051 3.255 51.67 0.1830
116.597 52.55 49.5100 16.6 3.041 3.227 51.72 0.1845
116.696 52.57 49.5100 16.9 3.055 3.260 51.71 0.1829
116.796 52.59 49.5400 16.6 3.045 3.232 51.76 0.1844
116.895 52.61 49.5600 16.7 3.049 3.241 51.77 0.1841
116.996 52.63 49.5700 16.9 3.057 3.257 51.77 0.1833
117.095 52.65 49.5900 16.9 3.058 3.258 51.79 0.1833
117.195 52.67 49.6100 17.0 3.062 3.264 51.80 0.1831
117.296 52.69 49.6300 16.8 3.057 3.249 51.84 0.1840
117.395 52.71 49.6500 16.9 3.059 3.252 51.86 0.1839
117.496 52.73 49.6700 16.9 3.059 3.250 51.88 0.1841
117.596 52.75 49.6800 17.0 3.067 3.268 51.88 0.1832
117.695 52.77 49.7200 16.6 3.052 3.228 51.94 0.1854
117.795 52.79 49.7200 17.0 3.067 3.264 51.92 0.1836
117.895 52.81 49.7500 16.9 3.062 3.248 51.96 0.1845
117.995 52.83 49.7700 16.8 3.059 3.239 51.99 0.1850
118.096 52.85 49.7900 16.7 3.057 3.230 52.02 0.1856
118.194 52.87 49.8000 17.0 3.070 3.260 52.01 0.1841
118.296 52.89 49.8400 16.6 3.053 3.216 52.07 0.1864
118.395 52.91 49.8600 16.5 3.052 3.212 52.10 0.1867
118.496 52.93 49.8700 16.6 3.055 3.217 52.11 0.1865
118.596 52.95 49.8900 16.7 3.059 3.226 52.12 0.1861
118.694 52.97 49.9200 16.3 3.046 3.191 52.18 0.1879
118.796 52.99 49.9400 16.4 3.050 3.199 52.19 0.1876
118.895 53.01 49.9500 16.5 3.054 3.208 52.20 0.1872
118.996 53.03 49.9800 16.4 3.052 3.200 52.23 0.1877
119.095 53.05 50.0000 16.5 3.053 3.201 52.25 0.1877
119.195 53.07 50.0100 16.5 3.054 3.201 52.27 0.1877
119.296 53.09 50.0300 16.5 3.054 3.200 52.29 0.1879
119.395 53.11 50.0600 16.2 3.046 3.178 52.33 0.1890
119.496 53.13 50.0800 16.4 3.051 3.188 52.34 0.1886
119.596 53.15 50.1000 16.2 3.047 3.177 52.37 0.1892
119.695 53.17 50.1300 16.0 3.038 3.151 52.42 0.1905
119.795 53.19 50.1400 16.2 3.046 3.172 52.42 0.1895
119.895 53.21 50.1800 15.8 3.032 3.134 52.47 0.1915
119.995 53.23 50.2000 15.8 3.032 3.133 52.50 0.1916
120.096 53.25 50.2100 16.0 3.038 3.148 52.50 0.1909
120.194 53.27 50.2300 15.9 3.037 3.142 52.53 0.1912
120.296 53.29 50.2500 15.9 3.035 3.138 52.55 0.1914
120.395 53.31 50.2800 15.7 3.025 3.111 52.60 0.1928
120.496 53.33 50.3100 15.5 3.019 3.094 52.63 0.1937
120.596 53.35 50.3200 15.6 3.024 3.105 52.64 0.1932
120.695 53.37 50.3600 15.3 3.011 3.074 52.69 0.1948
120.796 53.39 50.3700 15.6 3.023 3.102 52.69 0.1934
120.895 53.41 50.3800 15.7 3.027 3.110 52.70 0.1930
120.995 53.43 50.4100 15.4 3.017 3.085 52.74 0.1944
121.094 53.45 50.4200 15.6 3.024 3.102 52.75 0.1935
121.194 53.47 50.4500 15.5 3.021 3.093 52.77 0.1940
121.294 53.49 50.4500 15.9 3.036 3.130 52.76 0.1922
121.395 53.51 50.4900 15.4 3.016 3.078 52.83 0.1948
121.494 53.53 50.5200 15.2 3.006 3.053 52.88 0.1961
121.595 53.55 50.5300 15.4 3.014 3.073 52.88 0.1951
121.693 53.57 50.5500 15.6 3.023 3.094 52.87 0.1941
121.795 53.59 50.5700 15.4 3.016 3.075 52.91 0.1950
121.895 53.61 50.6000 15.2 3.007 3.051 52.96 0.1963
121.994 53.63 50.6300 15.0 3.001 3.037 52.99 0.1970
122.095 53.65 50.6400 15.3 3.011 3.062 52.99 0.1958
122.193 53.67 50.6700 15.1 3.002 3.038 53.03 0.1970
122.295 53.69 50.6900 15.1 3.001 3.035 53.05 0.1972
122.394 53.71 50.7000 15.2 3.005 3.044 53.06 0.1967
122.494 53.73 50.7300 14.9 2.996 3.022 53.11 0.1978
122.595 53.75 50.7600 14.8 2.990 3.005 53.14 0.1987
122.694 53.77 50.7800 14.8 2.991 3.008 53.16 0.1985
122.795 53.79 50.8000 14.8 2.991 3.008 53.18 0.1986
122.895 53.81 50.8200 14.8 2.988 3.001 53.21 0.1989
122.995 53.83 50.8500 14.6 2.981 2.983 53.25 0.1998
123.094 53.85 50.8700 14.5 2.978 2.975 53.27 0.2002
123.194 53.87 50.8800 14.9 2.991 3.008 53.26 0.1986
123.294 53.89 50.9000 14.7 2.984 2.991 53.30 0.1994
123.395 53.91 50.9300 14.5 2.977 2.972 53.34 0.2004
123.495 53.93 50.9500 14.6 2.980 2.980 53.35 0.2000
123.595 53.95 50.9800 14.4 2.972 2.960 53.39 0.2009
123.694 53.97 50.9900 14.7 2.979 2.978 53.39 0.2001
123.794 53.99 51.0200 14.5 2.971 2.959 53.43 0.2010
123.895 54.01 51.0400 14.5 2.973 2.962 53.45 0.2009
123.994 54.03 51.0600 14.3 2.966 2.945 53.48 0.2017
124.095 54.05 51.0900 14.1 2.955 2.918 53.53 0.2031
124.193 54.07 51.1200 14.0 2.952 2.912 53.56 0.2033
124.295 54.09 51.1400 14.1 2.952 2.913 53.58 0.2033
124.395 54.11 51.1500 14.2 2.958 2.927 53.58 0.2026
124.494 54.13 51.1800 14.1 2.953 2.915 53.61 0.2031
124.595 54.15 51.2100 13.7 2.936 2.873 53.68 0.2053
124.693 54.17 51.2300 13.8 2.937 2.877 53.69 0.2050
124.795 54.19 51.2600 13.6 2.930 2.861 53.73 0.2058
124.894 54.21 51.2700 13.8 2.938 2.880 53.73 0.2048
124.993 54.23 51.3000 13.6 2.927 2.854 53.77 0.2061
125.093 54.25 51.3200 13.7 2.930 2.863 53.79 0.2056
125.193 54.27 51.3400 13.7 2.932 2.869 53.80 0.2053
125.293 54.29 51.3700 13.4 2.917 2.832 53.86 0.2071
125.394 54.31 51.3800 13.6 2.924 2.850 53.86 0.2062
125.493 54.33 51.4000 13.6 2.924 2.852 53.88 0.2060
125.593 54.35 51.4300 13.6 2.923 2.850 53.90 0.2061
125.693 54.37 51.4600 13.2 2.908 2.811 53.96 0.2080
125.793 54.39 51.4800 13.3 2.908 2.814 53.97 0.2078
125.894 54.41 51.5100 13.2 2.903 2.802 54.01 0.2084
125.993 54.43 51.5300 13.1 2.901 2.797 54.03 0.2086
126.094 54.45 51.5600 12.9 2.890 2.774 54.07 0.2097
126.193 54.47 51.5700 13.1 2.895 2.788 54.08 0.2090
126.293 54.49 51.5800 13.4 2.909 2.822 54.07 0.2072
126.394 54.51 51.6500 12.1 2.856 2.692 54.22 0.2137
126.492 54.53 51.6500 12.8 2.881 2.757 54.17 0.2103
126.594 54.55 51.6700 12.6 2.874 2.739 54.21 0.2112
126.692 54.57 51.7100 12.4 2.863 2.714 54.25 0.2124
126.794 54.59 51.7300 12.4 2.863 2.717 54.27 0.2122
126.893 54.61 51.7500 12.2 2.855 2.698 54.31 0.2131
126.993 54.63 51.7700 12.4 2.860 2.713 54.32 0.2122
127.094 54.65 51.8000 12.1 2.846 2.681 54.37 0.2138
127.193 54.67 51.8200 12.2 2.848 2.686 54.38 0.2135
127.294 54.69 51.8500 12.0 2.840 2.668 54.42 0.2143
127.394 54.71 51.8700 12.1 2.840 2.671 54.44 0.2141
127.493 54.73 51.8900 12.1 2.839 2.670 54.46 0.2141
127.594 54.75 51.9200 11.9 2.832 2.655 54.49 0.2148
127.693 54.77 51.9500 11.7 2.823 2.635 54.53 0.2157
127.793 54.79 52.0200 10.4 2.770 2.503 54.68 0.2222
127.894 54.81 52.0000 11.5 2.811 2.611 54.60 0.2167
127.992 54.83 52.0100 11.7 2.814 2.621 54.61 0.2161
128.094 54.85 52.0500 11.3 2.799 2.585 54.66 0.2178
128.192 54.87 52.0600 11.6 2.807 2.607 54.66 0.2166
128.294 54.89 52.0900 11.3 2.796 2.583 54.71 0.2177
128.394 54.91 52.1200 11.1 2.784 2.555 54.75 0.2190
128.493 54.93 52.1400 11.2 2.789 2.571 54.76 0.2181
128.594 54.95 52.1700 10.9 2.774 2.536 54.81 0.2198
128.692 54.97 52.1900 11.0 2.776 2.545 54.82 0.2193
128.794 54.99 52.2200 11.0 2.773 2.539 54.85 0.2195
128.893 55.01 52.2500 10.8 2.762 2.516 54.89 0.2206
128.993 55.03 52.2700 10.8 2.760 2.514 54.91 0.2205
129.094 55.05 52.3000 10.5 2.749 2.489 54.96 0.2217
129.193 55.07 52.3300 10.3 2.740 2.469 55.00 0.2226
129.294 55.09 52.3500 10.4 2.741 2.476 55.01 0.2221
129.394 55.11 52.3700 10.3 2.735 2.464 55.04 0.2226
129.494 55.13 52.4100 10.1 2.723 2.437 55.09 0.2238
129.594 55.15 52.4200 10.2 2.728 2.452 55.10 0.2229
129.694 55.17 52.4600 9.9 2.712 2.417 55.15 0.2246
129.794 55.19 52.4800 9.8 2.706 2.406 55.18 0.2250
129.895 55.21 52.5100 9.7 2.701 2.396 55.21 0.2254
129.995 55.23 52.5300 9.6 2.695 2.385 55.24 0.2258
130.094 55.25 52.5500 9.7 2.696 2.392 55.26 0.2254
130.194 55.27 52.5800 9.7 2.691 2.382 55.29 0.2257
130.294 55.29 52.6100 9.5 2.681 2.362 55.33 0.2266
130.395 55.31 52.6200 9.6 2.685 2.375 55.33 0.2258
130.495 55.33 52.6800 8.9 2.653 2.300 55.43 0.2294
130.595 55.35 52.6900 9.0 2.657 2.313 55.43 0.2286
130.694 55.37 52.7000 9.4 2.667 2.344 55.42 0.2269
130.795 55.39 52.7300 9.2 2.660 2.330 55.46 0.2275
130.894 55.41 52.7600 8.9 2.643 2.293 55.52 0.2292
130.994 55.43 52.7800 9.1 2.649 2.311 55.52 0.2282
131.095 55.45 52.8000 9.1 2.646 2.306 55.54 0.2282
131.194 55.47 52.8400 8.7 2.628 2.266 55.60 0.2301
131.295 55.49 52.8700 8.4 2.616 2.240 55.65 0.2313
131.395 55.51 52.8900 8.5 2.614 2.240 55.67 0.2311
131.495 55.53 52.9100 8.6 2.615 2.248 55.68 0.2306
131.594 55.55 52.9500 8.3 2.600 2.216 55.73 0.2320
131.694 55.57 52.9700 8.3 2.598 2.215 55.75 0.2319
131.794 55.59 52.9900 8.5 2.603 2.232 55.76 0.2309
131.895 55.61 53.0200 8.2 2.587 2.198 55.81 0.2325
131.994 55.63 53.0500 8.1 2.582 2.190 55.84 0.2327
132.095 55.65 53.0700 8.1 2.578 2.186 55.86 0.2327
132.194 55.67 53.0900 8.1 2.575 2.183 55.89 0.2327
132.294 55.69 53.1300 7.8 2.562 2.153 55.93 0.2340
132.395 55.71 53.1500 7.7 2.554 2.140 55.97 0.2345
132.494 55.73 53.1800 7.7 2.552 2.140 55.99 0.2344
132.595 55.75 53.2000 7.7 2.548 2.133 56.01 0.2345
132.693 55.77 53.2300 7.6 2.541 2.122 56.05 0.2349
132.795 55.79 53.2600 7.5 2.533 2.107 56.08 0.2355
132.895 55.81 53.2800 7.4 2.527 2.097 56.11 0.2358
132.994 55.83 53.3100 7.3 2.521 2.089 56.14 0.2360
133.095 55.85 53.3500 6.7 2.493 2.025 56.22 0.2391
133.194 55.87 53.3600 7.1 2.507 2.064 56.20 0.2369
133.295 55.89 53.3900 7.0 2.501 2.054 56.23 0.2372
133.394 55.91 53.4200 6.7 2.484 2.019 56.29 0.2388
133.494 55.93 53.4500 6.7 2.483 2.020 56.31 0.2385
133.594 55.95 53.4800 6.6 2.473 2.003 56.35 0.2392
133.694 55.97 53.4900 6.8 2.480 2.027 56.34 0.2378
133.795 55.99 53.5200 6.5 2.465 1.994 56.39 0.2392
133.895 56.01 53.5300 7.1 2.483 2.044 56.36 0.2365
133.995 56.03 53.5700 6.6 2.460 1.993 56.44 0.2389
134.094 56.05 53.6000 6.3 2.446 1.963 56.48 0.2402
134.194 56.07 53.6200 6.4 2.447 1.973 56.50 0.2396
134.294 56.09 53.6500 6.3 2.438 1.956 56.53 0.2402
134.395 56.11 53.6700 6.4 2.439 1.963 56.55 0.2396
134.494 56.13 53.6800 6.7 2.447 1.990 56.54 0.2381
134.595 56.15 53.7100 6.5 2.436 1.969 56.58 0.2389
134.693 56.17 53.7400 6.3 2.426 1.949 56.62 0.2397
134.795 56.19 53.7600 6.3 2.424 1.950 56.64 0.2395
134.895 56.21 53.7900 6.2 2.413 1.929 56.68 0.2403
134.994 56.23 53.8200 6.0 2.405 1.914 56.71 0.2409
135.095 56.25 53.8500 6.0 2.401 1.910 56.74 0.2409
135.193 56.27 53.8700 5.9 2.394 1.898 56.77 0.2413
135.295 56.29 53.8900 6.1 2.397 1.912 56.78 0.2404
135.395 56.31 53.9300 5.7 2.376 1.866 56.84 0.2425
135.495 56.33 53.9500 5.9 2.382 1.887 56.84 0.2412
135.596 56.35 53.9800 5.7 2.371 1.865 56.88 0.2421
135.695 56.37 54.0000 5.7 2.366 1.860 56.91 0.2422
135.796 56.39 54.0300 5.5 2.355 1.840 56.95 0.2430
135.895 56.41 54.0500 5.6 2.356 1.848 56.96 0.2423
135.996 56.43 54.0900 5.2 2.338 1.809 57.02 0.2441
136.096 56.45 54.1000 5.6 2.349 1.844 57.00 0.2421
136.195 56.47 54.1400 5.3 2.333 1.808 57.06 0.2437
136.296 56.49 54.1500 5.6 2.341 1.836 57.05 0.2421
136.395 56.51 54.1900 5.2 2.321 1.793 57.12 0.2440
136.496 56.53 54.2200 5.0 2.312 1.778 57.15 0.2445
136.596 56.55 54.2500 4.9 2.301 1.757 57.19 0.2454
136.695 56.57 54.2700 5.0 2.301 1.763 57.21 0.2448
136.795 56.59 54.2700 5.5 2.318 1.812 57.18 0.2421
136.895 56.61 54.3000 5.2 2.305 1.785 57.22 0.2433
136.995 56.63 54.3300 5.2 2.300 1.781 57.25 0.2433
137.096 56.65 54.3400 5.4 2.304 1.796 57.25 0.2423
137.195 56.67 54.3800 5.1 2.290 1.769 57.30 0.2435
137.296 56.69 54.3900 5.3 2.294 1.784 57.30 0.2425
137.395 56.71 54.4300 5.0 2.278 1.750 57.36 0.2440
137.495 56.73 54.4500 5.2 2.282 1.768 57.36 0.2429
137.596 56.75 54.4700 5.3 2.280 1.770 57.38 0.2426
137.694 56.77 54.4900 5.3 2.279 1.773 57.39 0.2422
137.796 56.79 54.5200 5.0 2.264 1.741 57.45 0.2436
137.895 56.81 54.5500 5.0 2.260 1.737 57.47 0.2436
137.996 56.83 54.5700 5.0 2.258 1.739 57.49 0.2432
138.095 56.85 54.6000 5.0 2.252 1.730 57.52 0.2435
138.195 56.87 54.6200 4.9 2.246 1.722 57.55 0.2437
138.295 56.89 54.6500 4.8 2.237 1.707 57.58 0.2442
138.395 56.91 54.6800 4.8 2.233 1.702 57.61 0.2442
138.496 56.93 54.6900 4.9 2.234 1.713 57.61 0.2434
138.596 56.95 54.7100 5.1 2.239 1.730 57.62 0.2423
138.695 56.97 54.7400 4.9 2.225 1.703 57.66 0.2435
138.795 56.99 54.7700 4.7 2.214 1.683 57.71 0.2443
138.895 57.01 54.8000 4.6 2.207 1.670 57.74 0.2447
138.996 57.03 54.8300 4.3 2.194 1.645 57.78 0.2458
139.096 57.05 54.8700 4.2 2.182 1.622 57.83 0.2467
139.195 57.07 54.8800 4.4 2.189 1.646 57.82 0.2452
139.295 57.09 54.9200 4.0 2.168 1.600 57.89 0.2473
139.395 57.11 54.9400 4.0 2.166 1.602 57.91 0.2470
139.495 57.13 54.9700 4.0 2.160 1.595 57.93 0.2471
139.596 57.15 55.0300 3.1 2.121 1.503 58.04 0.2514
139.694 57.17 55.0200 4.0 2.153 1.591 57.98 0.2468
139.796 57.19 55.0400 4.0 2.149 1.587 58.00 0.2467
139.895 57.21 55.0500 4.3 2.156 1.614 57.99 0.2452
139.996 57.23 55.0900 4.0 2.142 1.585 58.04 0.2464
140.095 57.25 55.1100 4.2 2.143 1.595 58.05 0.2457
140.195 57.27 55.1400 4.0 2.132 1.575 58.09 0.2465
140.296 57.29 55.1600 4.0 2.129 1.574 58.11 0.2463
140.395 57.31 55.1800 4.0 2.124 1.569 58.14 0.2463
140.496 57.33 55.2000 4.2 2.130 1.590 58.14 0.2450
140.595 57.35 55.1900 5.0 2.156 1.661 58.09 0.2412
140.695 57.37 55.2400 4.3 2.126 1.592 58.18 0.2444
140.795 57.39 55.2700 4.2 2.118 1.579 58.21 0.2449
140.895 57.41 55.2900 4.2 2.115 1.578 58.23 0.2447
140.996 57.43 55.3100 4.3 2.116 1.587 58.24 0.2440
141.096 57.45 55.3300 4.4 2.117 1.596 58.25 0.2434
141.195 57.47 55.3700 4.0 2.096 1.550 58.32 0.2454
141.295 57.49 55.3800 4.4 2.108 1.588 58.30 0.2433
141.395 57.51 55.4200 4.0 2.091 1.551 58.36 0.2450
141.495 57.53 55.4200 4.5 2.106 1.596 58.33 0.2425
141.596 57.55 55.4400 4.7 2.108 1.607 58.34 0.2417
141.695 57.57 55.4700 4.5 2.097 1.585 58.38 0.2426
141.796 57.59 55.4900 4.5 2.095 1.588 58.40 0.2422
141.896 57.61 55.5200 4.4 2.088 1.577 58.43 0.2426
141.996 57.63 55.5400 4.5 2.085 1.577 58.45 0.2424
142.097 57.65 55.5700 4.3 2.074 1.554 58.49 0.2433
142.195 57.67 55.5900 4.5 2.081 1.578 58.49 0.2419
142.297 57.69 55.6000 4.8 2.090 1.608 58.48 0.2402
142.396 57.71 55.6300 4.6 2.078 1.583 58.52 0.2412
142.497 57.73 55.6600 4.6 2.072 1.574 58.55 0.2415
142.597 57.75 55.6700 4.8 2.076 1.591 58.56 0.2404
142.696 57.77 55.7100 4.3 2.055 1.545 58.62 0.2426
142.797 57.79 55.7200 4.8 2.072 1.592 58.60 0.2399
142.895 57.81 55.7400 4.8 2.067 1.586 58.62 0.2401
142.997 57.83 55.7600 4.8 2.064 1.585 58.64 0.2399
143.096 57.85 55.7800 5.0 2.068 1.601 58.65 0.2389
143.196 57.87 55.8100 4.9 2.060 1.588 58.68 0.2394
143.297 57.89 55.8300 4.8 2.055 1.580 58.71 0.2396
143.396 57.91 55.8600 4.8 2.050 1.574 58.73 0.2397
143.497 57.93 55.8500 5.5 2.076 1.644 58.68 0.2360
143.597 57.95 55.9000 5.0 2.051 1.587 58.76 0.2387
143.696 57.97 55.9500 4.2 2.017 1.507 58.86 0.2424
143.796 57.99 55.9300 5.2 2.054 1.608 58.78 0.2372
143.896 58.01 55.9500 5.4 2.059 1.625 58.78 0.2361
143.997 58.03 56.0000 4.8 2.031 1.560 58.87 0.2392
144.096 58.05 56.0000 5.2 2.044 1.600 58.85 0.2370
144.196 58.07 56.0200 5.5 2.053 1.627 58.84 0.2355
144.296 58.09 56.0300 5.6 2.054 1.633 58.85 0.2350
144.396 58.11 56.0700 5.3 2.040 1.605 58.90 0.2362
144.496 58.13 56.0700 5.8 2.057 1.654 58.87 0.2336
144.597 58.15 56.1000 5.6 2.045 1.629 58.92 0.2347
144.696 58.17 56.1200 5.9 2.053 1.653 58.92 0.2333
144.797 58.19 56.1300 6.1 2.058 1.671 58.92 0.2323
144.896 58.21 56.1700 5.8 2.043 1.637 58.97 0.2338
144.997 58.23 56.1800 5.9 2.045 1.649 58.98 0.2330
145.097 58.25 56.2200 5.4 2.024 1.600 59.05 0.2353
145.196 58.27 56.2200 6.2 2.051 1.674 58.99 0.2314
145.297 58.29 56.2400 6.3 2.051 1.678 59.01 0.2311
145.395 58.31 56.2800 5.9 2.033 1.638 59.07 0.2329
145.497 58.33 56.2800 6.2 2.044 1.671 59.06 0.2311
145.596 58.35 56.3100 6.1 2.036 1.656 59.09 0.2317
145.696 58.37 56.3200 6.5 2.048 1.690 59.08 0.2299
145.796 58.39 56.3500 6.4 2.043 1.681 59.11 0.2301
145.896 58.41 56.3600 6.5 2.045 1.692 59.12 0.2294
145.997 58.43 56.3800 6.7 2.048 1.704 59.12 0.2287
146.097 58.45 56.4000 6.7 2.046 1.701 59.15 0.2287
146.196 58.47 56.4300 6.6 2.039 1.689 59.18 0.2291
146.296 58.49 56.4400 6.8 2.047 1.714 59.17 0.2278
146.396 58.51 56.4600 6.8 2.045 1.712 59.20 0.2277
146.496 58.53 56.4700 7.1 2.054 1.740 59.19 0.2262
146.597 58.55 56.5000 6.9 2.044 1.718 59.23 0.2271
146.695 58.57 56.5200 7.2 2.053 1.745 59.22 0.2257
146.797 58.59 56.5200 7.5 2.064 1.776 59.21 0.2240
146.896 58.61 56.5500 7.5 2.061 1.773 59.24 0.2240
146.997 58.63 56.5700 7.4 2.055 1.761 59.27 0.2245
147.097 58.65 56.5900 7.5 2.057 1.769 59.28 0.2240
147.195 58.67 56.6100 7.5 2.053 1.764 59.30 0.2241
147.297 58.69 56.6300 7.8 2.063 1.791 59.30 0.2226
147.395 58.71 56.6500 7.8 2.062 1.792 59.32 0.2225
147.497 58.73 56.6700 7.9 2.062 1.796 59.33 0.2222
147.596 58.75 56.6800 8.0 2.064 1.803 59.34 0.2217
147.696 58.77 56.7100 8.0 2.063 1.804 59.36 0.2215
147.797 58.79 56.7200 8.3 2.072 1.832 59.36 0.2200
147.896 58.81 56.7300 8.5 2.080 1.854 59.35 0.2188
147.998 58.83 56.7600 8.4 2.073 1.840 59.39 0.2195
148.097 58.85 56.7700 8.6 2.078 1.856 59.39 0.2186
148.197 58.87 56.8000 8.3 2.067 1.830 59.44 0.2197
148.297 58.89 56.8200 8.4 2.069 1.839 59.45 0.2192
148.397 58.91 56.8300 8.6 2.075 1.856 59.45 0.2182
148.497 58.93 56.8500 8.8 2.082 1.875 59.45 0.2172
148.598 58.95 56.8600 9.0 2.085 1.886 59.46 0.2166
148.697 58.97 56.8800 9.1 2.086 1.892 59.48 0.2162
148.798 58.99 56.8900 9.3 2.094 1.912 59.48 0.2151
